scratched,name,number,name,number,started_at,value,starting_price,amount,placement
f,murwillumbah,2,mogul,9,2019-05-10 12:02:46.460166,1760,2061,6000,0
f,murwillumbah,2,mogul,9,2019-05-10 12:02:46.460166,1900,2061,5500,0
f,murwillumbah,5,mystical renegade,6,2019-05-10 11:54:11.648752,1000,1150,10400,0
f,murwillumbah,7,grande casadora,9,2019-05-10 14:56:09.820027,2351,2228,3814,0
f,murwillumbah,8,blue comet,10,2019-05-10 14:24:49.009005,1280,1150,4700,0
f,murwillumbah,8,blue comet,10,2019-05-10 14:24:49.009005,1300,1150,8300,0
f,murwillumbah,9,winter sonata,10,2019-05-10 14:30:38.99274,1000,920,9600,1
f,scone,4,zouling,13,2019-05-10 09:26:41.903846,3600,5000,2800,0
f,scone,4,tombolo,12,2019-05-10 12:22:56.031024,1300,937,15000,0
f,scone,5,gimme shelter,13,2019-05-10 14:30:04.123562,1180,1350,111,0
f,scone,5,gimme shelter,13,2019-05-10 09:46:17.72552,1600,1350,3000,0
f,scone,5,gimme shelter,13,2019-05-10 09:46:17.72552,1620,1350,6500,0
f,scone,6,weather channel,15,2019-05-10 15:20:23.40718,2855,2684,11000,0
f,cranbourne,2,be amazing,2,2019-05-10 18:01:38.572188,477,350,12300,2
f,sunshine coast,1,zedge,8,2019-05-10 09:33:11.233094,4100,2700,2500,0
f,sunshine coast,1,zedge,8,2019-05-10 09:33:11.233094,3700,2700,1750,0
f,sunshine coast,1,zedge,8,2019-05-10 09:33:11.233094,3767,2700,1250,0
f,sunshine coast,3,smooth celebration,9,2019-05-10 09:36:03.612326,4100,3701,2500,0
f,sunshine coast,3,smooth celebration,9,2019-05-10 09:36:03.612326,3780,3701,1960,0
f,sunshine coast,4,purr itty kitty,8,2019-05-10 16:39:45.519622,390,451,14100,0
f,sunshine coast,4,wilcaruise,4,2019-05-10 09:44:22.089672,1300,1400,8300,2
f,sunshine coast,4,wilcaruise,4,2019-05-10 09:44:22.089672,1043,1400,7665,2
f,sunshine coast,5,octavian,6,2019-05-10 11:21:37.170862,3400,2800,3000,0
f,cranbourne,6,toosbuy,6,2019-05-10 20:02:07.687475,350,512,2532,2
f,cranbourne,6,toosbuy,6,2019-05-10 20:02:07.687475,380,512,8768,2
f,cranbourne,7,presumptuous,9,2019-05-10 15:58:55.891629,2600,3211,4000,2
f,cranbourne,7,presumptuous,9,2019-05-10 15:58:55.891629,2400,3211,4300,2
f,cranbourne,7,presumptuous,9,2019-05-10 15:58:55.891629,3100,3211,3300,2
f,mount gambier,3,bodidley,1,2019-05-10 13:10:07.792605,2100,1721,2292,0
f,mount gambier,3,bodidley,1,2019-05-10 13:10:07.792605,1997,1721,3508,0
f,mount gambier,4,sierra park,10,2019-05-10 12:26:37.420997,1800,2900,5800,0
f,mount gambier,4,sierra park,10,2019-05-10 12:26:37.420997,1800,2900,5800,0
f,mount gambier,5,canny move,8,2019-05-10 11:15:27.493452,514,428,500,0
f,mount gambier,5,canny move,8,2019-05-10 11:15:27.493452,600,428,10800,0
f,mount gambier,5,machinegun jubs,3,2019-05-10 11:54:17.637493,480,1050,11500,0
f,sunshine coast,6,embattled,5,2019-05-10 17:23:28.745306,550,550,14700,1
f,sunshine coast,6,atlantic rose,6,2019-05-10 11:16:54.475416,514,720,11300,0
f,sunshine coast,6,rogue drummer,4,2019-05-10 17:24:23.349723,960,1200,11600,0
f,sunshine coast,6,rogue drummer,4,2019-05-10 11:16:32.705854,1100,1200,10000,0
f,sunshine coast,5,great brave,10,2019-05-10 16:34:40.354636,8100,15000,1200,0
f,sunshine coast,6,beware,1,2019-05-10 15:58:19.810029,750,677,14200,0
f,sunshine coast,6,beware,1,2019-05-10 15:58:19.810029,750,677,14000,0
f,sunshine coast,7,positive spin,9,2019-05-10 11:54:54.927696,2451,2354,500,0
f,scone,4,mustafa,5,2019-05-10 13:59:59.624027,1740,1550,6000,0
f,scone,4,mustafa,5,2019-05-10 13:59:59.624027,1900,1550,11100,0
f,scone,4,mustafa,5,2019-05-10 13:59:59.624027,1722,1550,2350,0
f,mount gambier,6,annalysium,4,2019-05-10 13:43:53.253357,950,947,10000,0
f,mount gambier,6,annalysium,4,2019-05-10 13:43:53.253357,930,947,4800,0
f,mount gambier,6,olifoet,7,2019-05-10 15:00:38.024124,2400,1950,4300,2
f,sunshine coast,1,eden road,6,2019-05-10 14:58:19.41894,1600,1050,6600,0
f,sunshine coast,1,eden road,6,2019-05-10 14:58:19.41894,1500,1050,2900,0
f,mount gambier,8,super haze,7,2019-05-10 13:59:06.986977,1200,1188,9000,2
f,mount gambier,7,dyagilev,4,2019-05-10 13:06:15.002967,314,385,679,2
f,mount gambier,7,dyagilev,4,2019-05-10 13:06:15.002967,320,385,25721,2
f,kembla grange,4,vaporizing,15,2019-05-11 13:19:25.491165,440,360,15700,0
f,kembla grange,2,sailing along,14,2019-05-11 11:47:38.755089,2600,2117,4000,0
f,kembla grange,3,gem setter,8,2019-05-11 09:43:21.300857,445,1001,16500,0
f,kembla grange,4,bring the ransom,9,2019-05-11 11:16:39.094207,2600,4325,4000,1
f,lismore,1,prince husson,8,2019-05-11 13:13:07.118854,1000,1048,11100,0
f,lismore,2,humility,6,2019-05-11 09:06:03.916788,650,1114,18100,2
f,lismore,1,laundromat joe,5,2019-05-11 12:23:35.876351,10100,12338,1000,0
f,lismore,2,our netbank,5,2019-05-11 09:10:52.892584,2350,7000,4400,0
f,lismore,3,madison point,6,2019-05-11 11:12:39.851232,560,430,10200,2
f,lismore,3,madison point,6,2019-05-11 11:12:39.851232,650,430,18100,2
f,lismore,4,just radish,15,2019-05-11 12:12:04.685659,7300,3400,1300,0
f,lismore,4,lubyouforever,13,2019-05-11 09:08:04.467392,1100,1076,10000,2
f,lismore,4,lubyouforever,13,2019-05-11 09:08:04.467392,1300,1076,8300,2
f,lismore,4,lubyouforever,13,2019-05-11 09:08:04.467392,1100,1076,1700,2
f,lismore,4,lubyouforever,13,2019-05-11 09:08:04.467392,1020,1076,8400,2
f,lismore,4,miss bang,9,2019-05-11 14:59:00.812521,560,401,16400,1
f,kembla grange,8,fast train,5,2019-05-11 10:57:53.16824,950,1203,11700,2
f,scone,1,total power,5,2019-05-11 12:04:14.566216,3100,3600,6600,2
f,scone,2,chuck'n'paul,14,2019-05-11 09:44:09.534117,1721,4132,2921,0
f,scone,2,chuck'n'paul,14,2019-05-11 09:44:09.534117,1700,4132,8979,0
f,scone,2,chuck'n'paul,14,2019-05-11 09:44:09.534117,1820,4132,5800,0
f,scone,4,anna's joy,8,2019-05-11 12:18:56.235716,1380,1800,5700,0
f,lismore,5,obsessions,16,2019-05-11 12:45:12.14297,10100,25000,1000,0
f,lismore,5,prying,13,2019-05-11 15:49:11.662418,2442,1918,2305,0
f,lismore,5,prying,13,2019-05-11 15:49:11.662418,2600,1918,4000,0
f,lismore,5,instantaneous,10,2019-05-11 09:43:35.928482,1200,852,9000,0
f,caulfield,2,sam's image,6,2019-05-11 12:01:13.287726,7100,891,200,0
f,scone,5,tell me,4,2019-05-11 12:03:32.008154,1900,3040,8100,0
f,scone,5,invictus salute,9,2019-05-11 12:19:56.781548,2100,1427,5000,0
f,scone,5,evalina,6,2019-05-11 09:05:22.867764,1181,1004,4269,0
f,scone,5,evalina,6,2019-05-11 09:05:22.867764,1300,1004,8231,0
f,scone,5,prophet's thumb,3,2019-05-11 14:21:36.277963,500,499,16400,2
f,scone,7,savatiano,3,2019-05-11 14:49:32.690236,510,437,14400,2
f,scone,8,royal tudor,10,2019-05-11 16:26:52.47376,2100,2305,7000,0
f,scone,8,royal tudor,10,2019-05-11 09:05:42.863326,3100,2305,6600,0
f,scone,8,royal tudor,10,2019-05-11 09:05:42.863326,2351,2305,2135,0
f,scone,8,dracarys,13,2019-05-11 10:53:50.868717,1700,869,12500,0
f,caulfield,2,good offa,9,2019-05-11 09:44:36.487948,2350,5482,4400,0
f,caulfield,2,i'm telling ya,10,2019-05-11 12:10:51.246747,2600,3223,8000,2
f,caulfield,2,i'm telling ya,10,2019-05-11 12:10:51.246747,2363,3223,6000,2
f,caulfield,3,dalswinton,7,2019-05-11 12:49:59.193853,1800,1552,4600,0
f,caulfield,3,bill the bee,11,2019-05-11 09:44:36.810971,1805,2100,2483,2
f,caulfield,5,raspberry rose,12,2019-05-11 12:43:14.694557,3700,2406,2700,0
f,caulfield,5,raspberry rose,12,2019-05-11 12:43:14.694557,3400,2406,2300,0
f,caulfield,8,jungle edge,1,2019-05-11 16:04:29.899888,721,900,534,2
f,caulfield,7,angel lass,7,2019-05-11 09:44:36.536981,2100,3272,4077,2
f,caulfield,7,angel lass,7,2019-05-11 09:44:36.536981,1636,3272,7123,2
f,donald,2,jamocha,11,2019-05-11 09:58:57.04516,7300,8000,1300,0
f,donald,2,jamocha,11,2019-05-11 09:58:57.04516,7057,8000,666,0
f,donald,3,redabout,2,2019-05-11 12:47:55.594088,8100,12177,1200,0
f,donald,3,redabout,2,2019-05-11 12:47:55.594088,7500,12177,1300,0
f,donald,4,cherax,8,2019-05-11 10:17:43.010156,909,1000,1927,1
f,donald,4,cherax,8,2019-05-11 10:17:43.010156,1120,1000,8833,1
f,donald,4,cherax,8,2019-05-11 09:04:03.990016,1000,1000,11100,1
f,donald,4,cherax,8,2019-05-11 09:04:03.990016,1000,1000,1100,1
f,donald,4,cherax,8,2019-05-11 09:04:03.990016,1300,1000,8300,1
f,caulfield,9,hussy's glow,8,2019-05-11 15:22:31.4945,1827,1428,1020,0
f,caulfield,9,hussy's glow,8,2019-05-11 14:32:34.036555,1940,1428,4800,0
f,caulfield,9,hussy's glow,8,2019-05-11 14:32:34.036555,2000,1428,4934,0
f,caulfield,9,hussy's glow,8,2019-05-11 14:32:34.036555,2285,1428,566,0
f,aquis park gold coast,1,miss cronulla,5,2019-05-11 09:44:53.504201,1900,2600,5500,0
f,aquis park gold coast,1,miss cronulla,5,2019-05-11 09:44:53.504201,1600,2600,6000,0
f,aquis park gold coast,1,miss cronulla,5,2019-05-11 09:44:53.504201,1700,2600,6200,0
f,aquis park gold coast,2,phoenix shadow,7,2019-05-11 12:11:59.914989,340,310,895,2
f,aquis park gold coast,2,aladina,9,2019-05-11 09:32:54.664444,1700,1315,6200,0
f,aquis park gold coast,2,aladina,9,2019-05-11 09:32:54.664444,1700,1315,6200,0
f,aquis park gold coast,2,aladina,9,2019-05-11 09:32:54.664444,1511,1315,4051,0
f,aquis park gold coast,5,takotsubo,4,2019-05-11 12:41:55.102156,1100,550,10000,2
f,aquis park gold coast,5,grim reaper,1,2019-05-11 14:05:42.932087,1041,774,22418,0
f,aquis park gold coast,6,doctor zed,8,2019-05-11 09:31:20.468097,1700,993,6200,0
f,aquis park gold coast,6,doctor zed,8,2019-05-11 09:31:20.468097,1600,993,6200,0
f,aquis park gold coast,6,doctor zed,8,2019-05-11 09:31:20.468097,1518,993,3530,0
f,aquis park gold coast,6,aggravate,2,2019-05-11 14:14:31.394477,386,290,4133,2
f,aquis park gold coast,6,aggravate,2,2019-05-11 14:14:31.394477,400,290,33300,2
f,aquis park gold coast,5,mystic mist,3,2019-05-11 11:37:16.259358,1000,450,11100,2
f,doomben,1,hirtshals,9,2019-05-11 10:58:45.661722,4079,2500,10200,0
f,doomben,2,traumatised,14,2019-05-11 11:32:55.513727,1300,1072,13100,2
f,doomben,3,mr bellagio,6,2019-05-11 12:29:19.663901,2600,1942,8000,0
f,doomben,3,mr bellagio,6,2019-05-11 12:29:19.663901,2650,1942,3900,0
f,doomben,3,mr bellagio,6,2019-05-11 12:29:19.663901,3100,1942,2200,0
f,aquis park gold coast,8,sky one,11,2019-05-11 09:49:57.855769,3100,11000,3300,0
f,aquis park gold coast,8,sky one,11,2019-05-11 09:49:57.855769,2562,11000,2666,0
f,aquis park gold coast,8,sky one,11,2019-05-11 09:49:57.855769,2800,11000,3300,0
f,aquis park gold coast,8,sky one,11,2019-05-11 09:49:57.855769,2600,11000,2434,0
f,aquis park gold coast,8,rising king,13,2019-05-11 14:19:17.576094,2300,965,4500,0
f,aquis park gold coast,8,rising king,13,2019-05-11 09:45:05.724877,2100,965,5000,0
f,doomben,7,savvy coup,5,2019-05-11 15:04:17.778939,2654,1791,7000,0
f,doomben,7,savvy coup,5,2019-05-11 14:34:32.940723,2400,1791,1200,0
f,doomben,8,white moss,12,2019-05-11 15:46:44.210189,1981,1977,7400,0
f,doomben,9,haripour,5,2019-05-11 12:43:57.153016,486,340,2610,2
f,rockhampton,1,persistent shadow,4,2019-05-11 09:48:28.495413,1820,1850,5800,0
f,rockhampton,1,persistent shadow,4,2019-05-11 09:48:28.495413,1700,1850,6200,0
f,rockhampton,1,persistent shadow,4,2019-05-11 09:48:28.495413,1605,1850,3550,0
f,rockhampton,2,mia singa,5,2019-05-11 09:45:12.672162,2100,4800,5000,0
f,rockhampton,2,mia singa,5,2019-05-11 09:45:12.672162,2100,4800,5000,0
f,rockhampton,2,little spoon,12,2019-05-11 10:25:46.170621,10100,9000,1000,0
f,rockhampton,2,little spoon,12,2019-05-11 10:25:46.170621,8702,9000,1000,0
f,rockhampton,2,little spoon,12,2019-05-11 10:25:46.170621,10100,9000,1000,0
f,rockhampton,2,king kai,4,2019-05-11 11:54:36.490308,3700,1701,2700,0
f,rockhampton,2,king kai,4,2019-05-11 11:54:36.490308,4100,1701,2500,0
f,rockhampton,4,annie's our hero,8,2019-05-11 09:51:32.782949,2800,4648,3700,0
f,rockhampton,4,annie's our hero,8,2019-05-11 09:51:32.782949,2600,4648,4000,0
f,rockhampton,4,annie's our hero,8,2019-05-11 09:51:32.782949,2419,4648,3760,0
f,rockhampton,1,hulk henry,5,2019-05-11 12:12:43.613301,2050,1347,5100,2
f,rockhampton,1,hulk henry,5,2019-05-11 12:12:43.613301,2300,1347,4500,2
f,rockhampton,3,malkara,3,2019-05-11 10:32:39.788642,11757,9151,1000,0
f,rockhampton,4,hidden goddess,12,2019-05-11 09:11:21.486664,780,600,14700,0
f,rockhampton,3,my cousin bossy,2,2019-05-11 09:45:15.531357,3400,5484,3000,2
f,rockhampton,3,my cousin bossy,2,2019-05-11 09:45:15.531357,3200,5484,2500,2
f,rockhampton,3,my cousin bossy,2,2019-05-11 09:45:15.531357,2600,5484,4000,2
f,rockhampton,4,bound to me,10,2019-05-11 13:45:18.140244,1500,1000,7100,0
f,rockhampton,4,bound to me,10,2019-05-11 13:45:18.140244,1400,1000,7600,0
f,rockhampton,6,poetic reality,10,2019-05-11 15:20:14.52179,6100,4292,1600,0
f,rockhampton,6,tadween,1,2019-05-11 11:29:52.65531,1300,1100,8300,0
f,rockhampton,6,lickety lachie,4,2019-05-11 12:04:07.363561,1500,1306,7100,0
f,rockhampton,6,ladyada,7,2019-05-11 14:51:04.392166,990,620,36,0
f,rockhampton,6,ladyada,7,2019-05-11 11:00:00.27313,1100,620,10000,0
f,rockhampton,6,ladyada,7,2019-05-11 11:00:00.27313,1220,620,8900,0
f,rockhampton,6,ladyada,7,2019-05-11 11:00:00.27313,1200,620,9000,0
f,rockhampton,7,tambo's heart,11,2019-05-11 09:44:48.207458,1700,3172,6200,2
f,rockhampton,6,legal ties,3,2019-05-11 09:46:05.386004,1500,2000,7100,2
f,rockhampton,6,legal ties,3,2019-05-11 09:46:05.386004,1150,2000,4142,2
f,rockhampton,6,legal ties,3,2019-05-11 09:46:05.386004,1320,2000,8100,2
f,toowoomba,1,vanzant,11,2019-05-11 14:43:16.790309,3400,2500,3000,0
f,toowoomba,1,vanzant,11,2019-05-11 14:43:16.790309,3400,2500,3000,0
f,toowoomba,1,vanzant,11,2019-05-11 14:43:16.790309,3100,2500,3300,0
f,toowoomba,3,tisani grey,5,2019-05-11 17:33:36.519412,1160,940,1800,0
f,toowoomba,2,i am the general,3,2019-05-11 14:01:57.138624,1300,913,8300,0
f,toowoomba,2,snipetron,16,2019-05-11 18:07:43.2772,1746,1250,1442,0
f,toowoomba,6,costa blanca,8,2019-05-11 20:07:00.916942,2000,1642,5200,0
f,toowoomba,6,costa blanca,8,2019-05-11 20:07:00.916942,2600,1642,4000,0
f,morphettville,2,borris in ossory,8,2019-05-11 13:09:39.80354,2184,2700,4824,0
f,morphettville,3,blind chance,10,2019-05-11 13:36:21.422088,2000,998,5200,0
f,morphettville,3,burning the clock,11,2019-05-11 13:31:21.699369,1900,2500,8100,2
f,morphettville,7,mr quickie,2,2019-05-11 11:10:00.913562,380,268,25300,2
f,morphettville,7,chapada,1,2019-05-11 15:19:03.339906,658,633,14800,0
f,lismore,1,kidlat,4,2019-05-11 12:01:12.242507,220,198,28100,1
f,morphettville,7,mangione,10,2019-05-11 13:02:41.39923,3229,2400,2187,0
f,morphettville,8,bellomo,4,2019-05-11 09:44:42.169825,2000,4800,10500,2
f,morphettville,8,bellomo,4,2019-05-11 09:44:42.169825,2600,4800,600,2
f,morphettville,8,bellomo,4,2019-05-11 09:44:42.169825,2600,4800,8000,2
f,parkes,3,sheboygan,8,2019-05-12 13:45:47.62608,2196,1860,1256,2
f,parkes,3,sheboygan,8,2019-05-12 13:45:47.62608,2600,1860,4000,2
f,parkes,3,stardom mist,15,2019-05-12 13:43:33.241701,2500,1750,4100,0
f,parkes,3,stardom mist,15,2019-05-12 13:43:33.241701,2396,1750,2079,0
f,parkes,4,amaretto,11,2019-05-12 14:21:47.090416,2100,1600,1021,0
f,parkes,4,amaretto,11,2019-05-12 14:21:47.090416,3100,1600,3300,0
f,parkes,4,amaretto,11,2019-05-12 14:21:47.090416,2300,1600,4500,0
f,parkes,4,amaretto,11,2019-05-12 14:21:47.090416,2100,1600,5000,0
f,parkes,4,amaretto,11,2019-05-12 14:21:47.090416,2153,1600,2079,0
f,parkes,5,phenomenal spirit,10,2019-05-12 12:04:08.537232,950,523,2300,1
f,parkes,6,star boy,9,2019-05-12 14:31:52.788465,500,470,21400,1
f,parkes,6,jetgirl,4,2019-05-12 12:40:00.339273,710,1008,16300,0
f,parkes,5,quietly confident,4,2019-05-12 14:46:00.700881,1600,1518,6600,0
f,queanbeyan,1,mr reward,3,2019-05-12 09:10:14.644526,1600,1277,6600,0
f,queanbeyan,1,mr reward,3,2019-05-12 09:10:14.644526,1520,1277,7000,0
f,queanbeyan,4,lucid kiss,7,2019-05-12 12:30:30.007558,2600,2300,4000,0
f,queanbeyan,3,icevovo,10,2019-05-12 13:15:33.561052,2000,1983,5200,0
f,queanbeyan,3,icevovo,10,2019-05-12 13:15:33.561052,2100,1983,5000,0
f,queanbeyan,5,charlie royale,1,2019-05-12 12:18:30.237863,1100,720,10000,2
f,queanbeyan,4,bid of faith,2,2019-05-12 12:27:25.806056,1660,2219,6400,0
f,queanbeyan,5,misty mountain hop,7,2019-05-12 10:13:22.548903,5100,2600,2000,0
f,queanbeyan,5,joe's joy,5,2019-05-12 14:33:58.812982,400,371,14900,0
f,parkes,8,pullman brown,15,2019-05-12 10:09:23.519722,6300,4335,1600,0
f,parkes,8,pretty song,7,2019-05-12 15:02:16.80904,1200,833,9000,2
f,parkes,8,pretty song,7,2019-05-12 15:02:16.80904,1300,833,8300,2
f,bet365 echuca,1,blooming lily,2,2019-05-12 12:50:25.957343,2150,1926,4800,2
f,bet365 echuca,1,blooming lily,2,2019-05-12 12:50:25.957343,2100,1926,5000,2
f,bet365 echuca,1,blooming lily,2,2019-05-12 12:50:25.957343,1996,1926,668,2
f,bet365 echuca,4,island tiger,7,2019-05-12 09:49:40.023891,7527,20000,624,0
f,bet365 echuca,4,she's a diplomat,3,2019-05-12 12:57:33.65408,500,436,18600,2
f,queanbeyan,7,little clanga,8,2019-05-12 14:12:44.6193,1920,1548,5400,0
f,bet365 echuca,6,just stellar,6,2019-05-12 09:15:14.104963,1320,1484,8100,0
f,bet365 echuca,6,just stellar,6,2019-05-12 09:15:14.104963,1300,1484,8300,0
f,bet365 echuca,6,just stellar,6,2019-05-12 09:15:14.104963,1135,1484,4166,0
f,bet365 echuca,6,king's hand,10,2019-05-12 09:54:06.271142,6481,2918,1124,0
f,ipswich,3,strawberry blonde,11,2019-05-12 12:16:04.26136,900,780,12500,0
f,ipswich,6,wookiee,8,2019-05-12 10:23:13.111677,759,819,6250,0
f,ipswich,6,big arjay,9,2019-05-12 14:44:56.297383,1320,1650,8100,1
f,ipswich,6,big arjay,9,2019-05-12 14:44:56.297383,1500,1650,7100,1
f,ipswich,6,mountain courage,5,2019-05-12 10:58:54.393548,850,928,13300,0
f,ipswich,6,invincible tammy,6,2019-05-12 14:36:20.500985,750,550,15300,0
f,ipswich,6,grace of monaco,10,2019-05-12 15:04:19.804613,2100,1750,5000,0
f,ipswich,6,grace of monaco,10,2019-05-12 15:04:19.804613,2034,1750,9609,0
f,ipswich,6,grace of monaco,10,2019-05-12 15:04:19.804613,2100,1750,2991,0
f,ipswich,7,pat's girl,15,2019-05-12 12:49:41.048424,2600,1591,4000,1
f,ipswich,8,zouzouzalo,9,2019-05-12 16:13:36.293826,2300,2426,4500,0
f,ipswich,8,zouzouzalo,9,2019-05-12 16:13:36.293826,2100,2426,5000,0
f,ipswich,8,zouzouzalo,9,2019-05-12 16:13:36.293826,2050,2426,5100,0
f,ipswich,8,zouzouzalo,9,2019-05-12 16:13:36.293826,2106,2426,813,0
f,gawler,1,hayaku miss,2,2019-05-12 12:53:46.551606,3100,1800,3300,0
f,gawler,1,hayaku miss,2,2019-05-12 12:53:46.551606,2404,1800,1582,0
f,gawler,1,undesire,6,2019-05-12 12:51:05.705935,2466,1850,2051,0
f,gawler,1,undesire,6,2019-05-12 12:51:05.705935,2600,1850,4000,0
f,devonport tapeta synthetic,2,gee gee seemore,4,2019-05-12 12:31:28.922987,11100,13000,900,0
f,devonport tapeta synthetic,2,gee gee seemore,4,2019-05-12 12:31:28.922987,15100,13000,600,0
f,devonport tapeta synthetic,2,gee gee seemore,4,2019-05-12 12:31:28.922987,10522,13000,1441,0
f,gawler,7,snowbrook,8,2019-05-12 09:58:28.252068,665,897,7142,0
f,gawler,8,spiegel grove,5,2019-05-12 15:30:34.092152,1700,1400,6200,2
f,gawler,8,spiegel grove,5,2019-05-12 15:30:34.092152,1580,1400,5100,2
f,gawler,8,crystal moment,7,2019-05-12 16:37:37.488468,1400,1350,7600,0
f,gawler,8,crystal moment,7,2019-05-12 16:37:37.488468,1520,1350,7000,0
f,gawler,8,turf tapper,10,2019-05-12 12:20:05.932498,8100,2500,1200,2
f,devonport tapeta synthetic,3,one way ticket,2,2019-05-12 12:11:45.561915,560,420,21700,0
f,devonport tapeta synthetic,5,breathtaking,9,2019-05-12 09:10:46.555771,550,325,21300,2
f,devonport tapeta synthetic,4,roulette star,10,2019-05-12 10:07:36.444723,1100,1050,10000,0
f,devonport tapeta synthetic,4,roulette star,10,2019-05-12 10:07:36.444723,1047,1050,6313,0
f,devonport tapeta synthetic,4,visavis,11,2019-05-12 10:54:10.127575,1041,760,4545,0
f,devonport tapeta synthetic,6,kepta,13,2019-05-12 09:47:33.393918,3400,1650,3000,0
f,devonport tapeta synthetic,6,kepta,13,2019-05-12 09:47:33.393918,3203,1650,1470,0
f,devonport tapeta synthetic,6,kepta,13,2019-05-12 09:47:33.393918,3400,1650,3000,0
f,devonport tapeta synthetic,6,party planner,7,2019-05-12 14:27:31.786081,1300,945,8300,0
f,devonport tapeta synthetic,6,party planner,7,2019-05-12 14:27:31.786081,1300,945,6800,0
f,devonport tapeta synthetic,6,i love champagne,10,2019-05-12 14:50:50.097301,2100,1150,5000,2
f,devonport tapeta synthetic,7,gee gee ladybird,7,2019-05-12 10:16:34.951517,561,0,10306,-1
f,devonport tapeta synthetic,8,epic event,9,2019-05-12 09:13:07.985899,3203,2500,1470,0
f,bet365 echuca,4,ambassador lad,2,2019-05-12 09:40:06.566009,2424,6180,2351,0
f,bet365 echuca,4,ambassador lad,2,2019-05-12 09:40:06.566009,2600,6180,4000,0
f,bet365 echuca,4,ambassador lad,2,2019-05-12 09:40:06.566009,2600,6180,4000,0
f,albury,1,tolerant way,9,2019-05-13 11:51:46.623051,5100,1750,2000,2
f,albury,2,jounama gold,8,2019-05-13 09:06:33.068804,1200,980,9000,0
f,albury,2,jounama gold,8,2019-05-13 09:06:33.068804,1100,980,10000,0
f,albury,2,jounama gold,8,2019-05-13 09:06:33.068804,1200,980,1400,0
f,albury,2,jounama gold,8,2019-05-13 09:06:33.068804,1300,980,8300,0
f,albury,4,coolyboss,11,2019-05-13 09:11:10.831574,1600,1250,6600,0
f,albury,4,coolyboss,11,2019-05-13 09:11:10.831574,1600,1250,6600,0
f,albury,6,mr brown fox,15,2019-05-13 16:00:57.569513,1740,1235,6000,0
f,albury,6,mr brown fox,15,2019-05-13 16:00:57.569513,1800,1235,5800,0
f,albury,3,american honor,8,2019-05-13 11:58:23.635452,1040,544,7800,2
f,albury,4,wahini miss,14,2019-05-13 14:39:54.469428,2900,2954,3500,0
f,albury,4,wahini miss,14,2019-05-13 14:39:54.469428,2433,2954,2356,0
f,albury,4,wahini miss,14,2019-05-13 14:39:54.469428,3100,2954,3300,0
f,albury,3,strikeman,11,2019-05-13 12:08:07.99179,1100,800,9600,0
f,albury,7,hurry up harry,3,2019-05-13 16:28:18.361107,560,600,11300,0
f,albury,4,fashion tip,4,2019-05-13 09:09:04.9337,2100,1500,5000,0
f,albury,4,fashion tip,4,2019-05-13 09:09:04.9337,2600,1500,4000,0
f,albury,4,fashion tip,4,2019-05-13 09:09:04.9337,2300,1500,4500,0
f,albury,6,kooringal star,2,2019-05-13 14:53:46.137754,1300,950,8300,0
